copper_height,f_max,f_min,feed_depth,feed_gap_width,feed_width,l3horizontal,l3vertical,patch_length,patch_width,permittivity,realized_gain,resonance,s11,substrate_height,bandwidth
0.035,,,0.3,0.03,0.14,-2.5311,2.8403,0.9,0.9,4.3,2.8403,78.55,-11.595,0.09,3.2284
0.035,,,0.15,0.03,0.14,-2.8885,2.5061,0.9,0.9,4.3,2.5061,77.6,-10.015,0.09,1.5172
0.035,,,0.15,0.27,0.07,-3.7349,2.1643,0.9,1.0,4.3,2.1643,83.1,-25.094,0.05,4.0888
0.035,,,0.05,0.27,0.07,-4.1014,1.7576,0.9,1.0,4.3,1.7576,79.85,-22.799,0.05,3.7415
0.035,,,0.3,0.09,0.07,-4.037,1.6684,0.9,1.0,4.3,1.6684,80.0,-25.983,0.05,4.1732
0.035,,,0.15,0.09,0.07,-4.2426,1.5549,0.9,1.0,4.3,1.5549,79.15,-26.035999999999998,0.05,4.0482
0.035,,,0.05,0.09,0.07,-4.4165,1.3926,0.9,1.0,4.3,1.3926,78.35,-25.368000000000002,0.05,3.8785
0.035,,,0.3,0.03,0.07,-4.3626,1.3997,0.9,1.0,4.3,1.3997,78.7,-25.358,0.05,4.3718
0.035,,,0.15,0.03,0.07,-4.4757,1.3171,0.9,1.0,4.3,1.3171,78.2,-24.043000000000003,0.05,4.0679
0.035,,,0.05,0.03,0.07,-4.4828,1.3191,0.9,1.0,4.3,1.3191,77.95,-24.799,0.05,3.9276
0.035,,,0.15,0.27,0.1,-2.8098,3.0449,0.9,1.0,4.3,3.0449,82.1,-16.414,0.07,4.1628
0.035,,,0.05,0.27,0.1,-3.1564,2.6635,0.9,1.0,4.3,2.6635,79.0,-14.825,0.07,3.69
0.035,,,0.3,0.09,0.1,-2.8419,2.838,0.9,1.0,4.3,2.838,79.35,-33.069,0.07,4.5182
0.035,,,0.15,0.09,0.1,-3.239,2.5249,0.9,1.0,4.3,2.5249,78.3,-16.3,0.07,4.1393
0.035,,,0.05,0.09,0.1,-3.4271,2.3511,0.9,1.0,4.3,2.3511,77.5,-15.530999999999999,0.07,3.9451
0.035,,,0.3,0.03,0.1,-3.004,2.7302,0.9,1.0,4.3,2.7302,78.3,-17.877,0.07,4.0321
0.035,,,0.15,0.03,0.1,-3.2486,2.5195,0.9,1.0,4.3,2.5195,77.7,-15.138,0.07,3.7037
0.035,,,0.05,0.03,0.1,-3.3375,2.4408,0.9,1.0,4.3,2.4408,77.35,-14.685,0.07,3.6284
0.035,,,0.3,0.27,0.14,-2.2271,3.3584,0.9,1.0,4.3,3.3584,83.0,-12.262,0.09,2.3266
0.035,,,0.15,0.27,0.14,-2.4139,3.3992,0.9,1.0,4.3,3.3992,81.45,-12.1,0.09,3.6213
0.035,,,0.05,0.27,0.14,-2.7917,2.9909,0.9,1.0,4.3,2.9909,78.3,-11.001,0.09,2.6875
0.035,,,0.3,0.09,0.14,-2.0631,3.5842,0.9,1.0,4.3,3.5842,79.05,-21.011,0.09,4.8203
0.035,,,0.15,0.09,0.14,-2.7121,3.0177,0.9,1.0,4.3,3.0177,77.7,-12.008,0.09,3.4868
0.035,,,0.05,0.09,0.14,-2.9293,2.8115,0.9,1.0,4.3,2.8115,76.75,-11.307,0.09,3.0091
0.035,,,0.3,0.03,0.14,-2.3969,3.2996,0.9,1.0,4.3,3.2996,77.95,-13.694,0.09,3.8903
0.035,,,0.15,0.03,0.14,-2.7646,2.9657,0.9,1.0,4.3,2.9657,77.15,-11.409,0.09,2.8812
0.035,,,0.05,0.03,0.14,-2.8836,2.8576,0.9,1.0,4.3,2.8576,76.75,-10.96,0.09,2.6027
0.035,,,0.15,0.27,0.07,-3.7842,2.4089,0.9,1.1,4.3,2.4089,82.25,-32.534,0.05,3.8236
0.035,,,0.05,0.27,0.07,-4.1055,2.0566,0.9,1.1,4.3,2.0566,79.45,-31.725,0.05,3.6668
0.035,,,0.3,0.09,0.07,-4.3247,1.6694,0.9,1.1,4.3,1.6694,79.5,-19.567,0.05,3.8423
0.035,,,0.15,0.09,0.07,-4.2546,1.8415,0.9,1.1,4.3,1.8415,78.8,-43.858999999999995,0.05,3.9263
0.035,,,0.05,0.09,0.07,-4.356,1.7561,0.9,1.1,4.3,1.7561,78.1,-35.815,0.05,3.7573
0.035,,,0.3,0.03,0.07,-4.3983,1.6623,0.9,1.1,4.3,1.6623,78.4,-38.171,0.05,4.2697
0.035,,,0.15,0.03,0.07,-4.4284,1.6663,0.9,1.1,4.3,1.6663,77.95,-31.840999999999998,0.05,3.97
0.035,,,0.05,0.03,0.07,-4.5183,1.5841,0.9,1.1,4.3,1.5841,77.7,-33.135,0.05,3.8426
0.035,,,0.15,0.27,0.1,-2.7268,3.4282,0.9,1.1,4.3,3.4282,81.25,-23.201999999999998,0.07,4.1899
0.035,,,0.05,0.27,0.1,-3.109,3.0168,0.9,1.1,4.3,3.0168,78.55,-17.581,0.07,3.8368
0.035,,,0.3,0.09,0.1,-2.9208,3.0445,0.9,1.1,4.3,3.0445,78.75,-27.77,0.07,4.2297
0.035,,,0.15,0.09,0.1,-3.1603,2.9019999999999997,0.9,1.1,4.3,2.9019999999999997,77.9,-19.522000000000002,0.07,4.2247
0.035,,,0.05,0.09,0.1,-3.3492,2.7276,0.9,1.1,4.3,2.7276,77.15,-17.939,0.07,4.0769
0.035,,,0.3,0.03,0.1,-2.9391,3.09,0.9,1.1,4.3,3.09,77.9,-22.195999999999998,0.07,4.0722
0.035,,,0.15,0.03,0.1,-3.1868,2.8797,0.9,1.1,4.3,2.8797,77.35,-17.625,0.07,3.8549
0.035,,,0.05,0.03,0.1,-3.2397,2.8385,0.9,1.1,4.3,2.8385,77.05,-16.872,0.07,3.7797
0.035,,,0.15,0.27,0.14,-2.2224,3.8847,0.9,1.1,4.3,3.8847,80.55,-15.655,0.09,4.3284
0.035,,,0.05,0.27,0.14,-2.6538,3.4362,0.9,1.1,4.3,3.4362,77.8,-12.719000000000001,0.09,3.5032
0.035,,,0.3,0.09,0.14,-2.1044,3.824,0.9,1.1,4.3,3.824,78.3,-35.437,0.09,4.6168
0.035,,,0.15,0.09,0.14,-2.6056,3.4307,0.9,1.1,4.3,3.4307,77.25,-13.975999999999999,0.09,4.0424
0.035,,,0.05,0.09,0.14,-2.8417,3.2107,0.9,1.1,4.3,3.2107,76.4,-12.787,0.09,3.6406
0.035,,,0.3,0.03,0.14,-2.3212,3.6738,0.9,1.1,4.3,3.6738,77.45,-16.422,0.09,4.1362
0.035,,,0.15,0.03,0.14,-2.66,3.3794,0.9,1.1,4.3,3.3794,76.75,-13.027999999999999,0.09,3.5273
0.035,,,0.05,0.03,0.14,-2.7833,3.2689999999999997,0.9,1.1,4.3,3.2689999999999997,76.4,-12.353,0.09,3.3079
0.035,,,0.31667,0.285,0.07,-3.67,1.2209999999999999,0.95,0.7,4.3,1.2209999999999999,93.85,-12.69,0.05,4.5455
0.035,,,0.052778,0.285,0.07,-4.4969,0.10567,0.95,0.7,4.3,0.10567,77.55,-12.729000000000001,0.05,3.3302
0.035,,,0.31667,0.095,0.07,-3.9136,0.5865,0.95,0.7,4.3,0.5865,78.3,-15.152999999999999,0.05,4.4865
0.035,,,0.15833,0.095,0.07,-4.4734,0.071684,0.95,0.7,4.3,0.071684,76.65,-13.449000000000002,0.05,3.6694
0.035,,,0.052778,0.095,0.07,-4.5694,-0.024626,0.95,0.7,4.3,-0.024626,75.55,-14.401,0.05,3.6689999999999996
0.035,,,0.31667,0.031667,0.07,-4.5982,-0.091059,0.95,0.7,4.3,-0.091059,75.85,-13.638,0.05,4.2258
0.035,,,0.15833,0.031667,0.07,-4.7519,-0.22566,0.95,0.7,4.3,-0.22566,75.2,-14.533,0.05,4.046
0.035,,,0.052778,0.031667,0.07,-4.7392,-0.20658,0.95,0.7,4.3,-0.20658,74.9,-15.294,0.05,3.9730000000000003
0.035,,,0.31667,0.095,0.1,-3.0095,1.475,0.95,0.7,4.3,1.475,78.05,-11.443,0.07,3.5746
0.035,,,0.15833,0.095,0.1,-3.662,0.8370700000000001,0.95,0.7,4.3,0.8370700000000001,75.85,-10.017999999999999,0.07,1.6518
0.035,,,0.052778,0.095,0.1,-3.7366,0.75981,0.95,0.7,4.3,0.75981,74.8,-10.479000000000001,0.07,2.2617
0.035,,,0.31667,0.031667,0.1,-3.359,1.1289,0.95,0.7,4.3,1.1289,76.05,-10.238,0.07,2.0367
0.035,,,0.31667,0.285,0.07,-3.5858,1.4497,0.95,0.8,4.3,1.4497,86.55,-36.644,0.05,4.3377
0.035,,,0.15833,0.285,0.07,-4.336,0.76118,0.95,0.8,4.3,0.76118,81.35,-11.852,0.05,3.2896
0.035,,,0.052778,0.285,0.07,-4.4057,0.59545,0.95,0.8,4.3,0.59545,76.95,-14.959000000000001,0.05,3.5627
0.035,,,0.31667,0.095,0.07,-3.9999,0.88174,0.95,0.8,4.3,0.88174,77.45,-20.323,0.05,4.521
0.035,,,0.15833,0.095,0.07,-4.4308,0.5149600000000001,0.95,0.8,4.3,0.5149600000000001,76.15,-15.919,0.05,3.8664
0.035,,,0.052778,0.095,0.07,-4.5668,0.38535,0.95,0.8,4.3,0.38535,75.15,-16.695,0.05,3.7311
0.035,,,0.31667,0.031667,0.07,-4.6322,0.27912,0.95,0.8,4.3,0.27912,75.45,-15.974,0.05,4.4028
0.035,,,0.15833,0.031667,0.07,-4.7582,0.17607,0.95,0.8,4.3,0.17607,74.85,-16.706,0.05,4.0738
0.035,,,0.052778,0.031667,0.07,-4.8213,0.12168,0.95,0.8,4.3,0.12168,74.55,-17.547,0.05,3.9845
0.035,,,0.31667,0.285,0.1,-2.4474,2.6135,0.95,0.8,4.3,2.6135,86.6,-17.590999999999998,0.07,4.8919999999999995
0.035,,,0.052778,0.285,0.1,-3.5875,1.3795,0.95,0.8,4.3,1.3795,76.25,-10.655,0.07,2.2481
0.035,,,0.31667,0.095,0.1,-2.9444,1.9240000000000002,0.95,0.8,4.3,1.9240000000000002,77.1,-14.514000000000001,0.07,4.4228
0.035,,,0.15833,0.095,0.1,-3.5955,1.3126,0.95,0.8,4.3,1.3126,75.35,-11.552999999999999,0.07,3.0918
0.035,,,0.052778,0.095,0.1,-3.7304,1.1794,0.95,0.8,4.3,1.1794,74.35,-11.819,0.07,3.1285
0.035,,,0.31667,0.031667,0.1,-3.3222,1.5651,0.95,0.8,4.3,1.5651,75.45,-11.994000000000002,0.07,3.197
0.035,,,0.15833,0.031667,0.1,-3.5801,1.3247,0.95,0.8,4.3,1.3247,74.6,-11.222999999999999,0.07,2.6408
0.035,,,0.052778,0.031667,0.1,-3.6277,1.2823,0.95,0.8,4.3,1.2823,74.2,-11.245999999999999,0.07,2.6047
0.035,,,0.31667,0.285,0.14,-1.9309,3.1628,0.95,0.8,4.3,3.1628,87.9,-12.514000000000001,0.09,4.8423
0.035,,,0.31667,0.095,0.14,-2.4099,2.4397,0.95,0.8,4.3,2.4397,77.2,-11.360999999999999,0.09,3.5892
0.035,,,0.31667,0.285,0.07,-4.2859,0.97177,0.95,0.9,4.3,0.97177,82.85,-14.217,0.05,2.6842
0.035,,,0.15833,0.285,0.07,-4.1315,1.3122,0.95,0.9,4.3,1.3122,80.25,-15.383,0.05,3.9468
0.035,,,0.052778,0.285,0.07,-4.4143,0.9437,0.95,0.9,4.3,0.9437,76.4,-17.768,0.05,3.6704
0.035,,,0.31667,0.095,0.07,-4.0881,1.1258,0.95,0.9,4.3,1.1258,76.75,-31.035999999999998,0.05,4.33
0.035,,,0.15833,0.095,0.07,-4.4324,0.8637799999999999,0.95,0.9,4.3,0.8637799999999999,75.7,-19.086,0.05,3.8967
0.035,,,0.052778,0.095,0.07,-4.5681,0.7345,0.95,0.9,4.3,0.7345,74.8,-19.602999999999998,0.05,3.7184
0.035,,,0.31667,0.031667,0.07,-4.5826,0.6735,0.95,0.9,4.3,0.6735,75.1,-18.939,0.05,4.4534
0.035,,,0.15833,0.031667,0.07,-4.7845,0.49862,0.95,0.9,4.3,0.49862,74.55,-19.48,0.05,4.0697
0.035,,,0.052778,0.031667,0.07,-4.8043,0.48767,0.95,0.9,4.3,0.48767,74.3,-20.471,0.05,3.9516
0.035,,,0.31667,0.285,0.1,-2.6817,2.5938,0.95,0.9,4.3,2.5938,82.6,-21.589000000000002,0.07,3.6725
0.035,,,0.15833,0.285,0.1,-3.2903,2.1122,0.95,0.9,4.3,2.1122,79.35,-11.478,0.07,3.0391
0.035,,,0.052778,0.285,0.1,-3.4904,1.8281,0.95,0.9,4.3,1.8281,75.65,-12.26,0.07,3.0928
0.035,,,0.31667,0.095,0.1,-2.9489,2.2475,0.95,0.9,4.3,2.2475,76.3,-18.729,0.07,4.5484
0.035,,,0.15833,0.095,0.1,-3.4885,1.7759,0.95,0.9,4.3,1.7759,74.9,-13.335,0.07,3.6485
0.035,,,0.052778,0.095,0.1,-3.6356,1.6339,0.95,0.9,4.3,1.6339,74.0,-13.334000000000001,0.07,3.5299
0.035,,,0.31667,0.031667,0.1,-3.2103,2.0256,0.95,0.9,4.3,2.0256,74.95,-14.062000000000001,0.07,3.6109
0.035,,,0.15833,0.031667,0.1,-3.4981,1.7630000000000001,0.95,0.9,4.3,1.7630000000000001,74.2,-12.725999999999999,0.07,3.1597
0.035,,,0.052778,0.031667,0.1,-3.5626,1.7069,0.95,0.9,4.3,1.7069,73.85,-12.616,0.07,3.103
0.035,,,0.31667,0.285,0.14,-1.8128,3.4621,0.95,0.9,4.3,3.4621,82.9,-31.77,0.09,4.5775
0.035,,,0.31667,0.095,0.14,-2.2906,2.8875,0.95,0.9,4.3,2.8875,76.2,-14.263,0.09,4.4696
0.035,,,0.31667,0.031667,0.14,-2.6788,2.5268,0.95,0.9,4.3,2.5268,74.8,-10.995999999999999,0.09,2.6446
0.035,,,0.15833,0.285,0.07,-4.0325,1.7153,0.95,1.0,4.3,1.7153,79.3,-20.995,0.05,4.0128
0.035,,,0.052778,0.285,0.07,-4.3447,1.3551,0.95,1.0,4.3,1.3551,75.95,-21.638,0.05,3.6204
0.035,,,0.31667,0.095,0.07,-4.2435,1.3085,0.95,1.0,4.3,1.3085,76.2,-29.736,0.05,4.051
0.035,,,0.15833,0.095,0.07,-4.4587,1.1813,0.95,1.0,4.3,1.1813,75.3,-23.695999999999998,0.05,3.8556
0.035,,,0.052778,0.095,0.07,-4.6162,1.0377,0.95,1.0,4.3,1.0377,74.5,-23.65,0.05,3.6797
0.035,,,0.31667,0.031667,0.07,-4.6736,0.9322600000000001,0.95,1.0,4.3,0.9322600000000001,74.75,-23.037,0.05,4.4059
0.035,,,0.15833,0.031667,0.07,-4.8089,0.82594,0.95,1.0,4.3,0.82594,74.25,-23.236,0.05,4.0143
0.035,,,0.052778,0.031667,0.07,-4.789,0.8560200000000001,0.95,1.0,4.3,0.8560200000000001,74.0,-24.546999999999997,0.05,3.8522
0.035,,,0.31667,0.285,0.1,-3.3348,2.1715,0.95,1.0,4.3,2.1715,80.05,-11.524000000000001,0.07,1.7841
0.035,,,0.15833,0.285,0.1,-3.0864,2.6258,0.95,1.0,4.3,2.6258,78.4,-14.59,0.07,3.8163
0.035,,,0.052778,0.285,0.1,-3.3987,2.2661,0.95,1.0,4.3,2.2661,75.2,-14.165,0.07,3.4282
0.035,,,0.31667,0.095,0.1,-3.0292,2.5001,0.95,1.0,4.3,2.5001,75.6,-26.087,0.07,4.4383
0.035,,,0.15833,0.095,0.1,-3.4791,2.1288,0.95,1.0,4.3,2.1288,74.45,-15.469000000000001,0.07,3.9102
0.035,,,0.052778,0.095,0.1,-3.6488,1.9694,0.95,1.0,4.3,1.9694,73.65,-15.107000000000001,0.07,3.7454
0.035,,,0.31667,0.031667,0.1,-3.2257,2.3556,0.95,1.0,4.3,2.3556,74.5,-16.601,0.07,3.8198
0.035,,,0.15833,0.031667,0.1,-3.4528,2.1576,0.95,1.0,4.3,2.1576,73.85,-14.512,0.07,3.4806
0.035,,,0.052778,0.031667,0.1,-3.5563,2.0621,0.95,1.0,4.3,2.0621,73.5,-14.254000000000001,0.07,3.4179
0.035,,,0.31667,0.285,0.14,-2.1626,3.3274,0.95,1.0,4.3,3.3274,79.95,-15.414000000000001,0.09,2.9809
0.035,,,0.15833,0.285,0.14,-2.6583,3.0155,0.95,1.0,4.3,3.0155,77.8,-10.948,0.09,2.762
0.035,,,0.052778,0.285,0.14,-2.9942,2.6352,0.95,1.0,4.3,2.6352,74.5,-10.53,0.09,2.0669
0.035,,,0.31667,0.095,0.14,-2.2774,3.2273,0.95,1.0,4.3,3.2273,75.35,-18.329,0.09,4.6384
0.035,,,0.15833,0.095,0.14,-2.9166,2.6644,0.95,1.0,4.3,2.6644,73.9,-11.435,0.09,3.0284
0.035,,,0.052778,0.095,0.14,-3.1212,2.4676,0.95,1.0,4.3,2.4676,72.95,-11.027999999999999,0.09,2.68
0.035,,,0.31667,0.031667,0.14,-2.5971,2.9552,0.95,1.0,4.3,2.9552,74.25,-12.833,0.09,3.4642
0.035,,,0.15833,0.031667,0.14,-2.9705,2.6119,0.95,1.0,4.3,2.6119,73.35,-10.939,0.09,2.435
0.035,,,0.052778,0.031667,0.14,-3.0532,2.5372,0.95,1.0,4.3,2.5372,72.95,-10.607999999999999,0.09,2.2125
0.035,,,0.15833,0.285,0.07,-4.0432,1.9834,0.95,1.1,4.3,1.9834,78.45,-37.477,0.05,3.8447
0.035,,,0.052778,0.285,0.07,-4.3681,1.614,0.95,1.1,4.3,1.614,75.55,-28.250999999999998,0.05,3.5621
0.035,,,0.31667,0.095,0.07,-4.4351,1.3882,0.95,1.1,4.3,1.3882,75.7,-21.22,0.05,3.7403
0.035,,,0.15833,0.095,0.07,-4.3943,1.5255,0.95,1.1,4.3,1.5255,74.95,-32.806999999999995,0.05,3.7393
0.035,,,0.052778,0.095,0.07,-4.5682,1.3651,0.95,1.1,4.3,1.3651,74.25,-30.730999999999998,0.05,3.5793
0.035,,,0.31667,0.031667,0.07,-4.7174,1.1664,0.95,1.1,4.3,1.1664,74.45,-30.003,0.05,4.3129
0.035,,,0.15833,0.031667,0.07,-4.7238,1.1894,0.95,1.1,4.3,1.1894,74.0,-29.266,0.05,3.9163
0.035,,,0.052778,0.031667,0.07,-4.7982,1.1251,0.95,1.1,4.3,1.1251,73.8,-31.563000000000002,0.05,3.7624
0.035,,,0.15833,0.285,0.1,-2.9485,3.0437,0.95,1.1,4.3,3.0437,77.6,-19.302,0.07,4.0041
0.035,,,0.052778,0.285,0.1,-3.3132,2.6409,0.95,1.1,4.3,2.6409,74.75,-16.527,0.07,3.6142
0.035,,,0.31667,0.095,0.1,-3.0355,2.7675,0.95,1.1,4.3,2.7675,75.05,-38.705999999999996,0.07,4.2083
0.035,,,0.15833,0.095,0.1,-3.3751,2.5177,0.95,1.1,4.3,2.5177,74.1,-18.168,0.07,4.0319
0.035,,,0.052778,0.095,0.1,-3.5852,2.3186,0.95,1.1,4.3,2.3186,73.35,-17.236,0.07,3.8643
0.035,,,0.31667,0.031667,0.1,-3.1439,2.7168,0.95,1.1,4.3,2.7168,74.1,-19.964000000000002,0.07,3.8945
0.035,,,0.15833,0.031667,0.1,-3.4127,2.4813,0.95,1.1,4.3,2.4813,73.5,-16.659000000000002,0.07,3.6367
0.035,,,0.052778,0.031667,0.1,-3.471,2.4341,0.95,1.1,4.3,2.4341,73.25,-16.189,0.07,3.5602
0.035,,,0.15833,0.285,0.14,-2.418,3.5314,0.95,1.1,4.3,3.5314,76.95,-13.763,0.09,3.8963
0.035,,,0.052778,0.285,0.14,-2.8253,3.0903,0.95,1.1,4.3,3.0903,74.05,-12.035,0.09,3.0243
0.035,,,0.31667,0.095,0.14,-2.27,3.5028,0.95,1.1,4.3,3.5028,74.65,-25.523000000000003,0.09,4.5363
0.035,,,0.15833,0.095,0.14,-2.8163,3.0484,0.95,1.1,4.3,3.0484,73.5,-13.13,0.09,3.6823
0.035,,,0.052778,0.095,0.14,-3.0342,2.8423,0.95,1.1,4.3,2.8423,72.65,-12.345999999999998,0.09,3.3554
0.035,,,0.31667,0.031667,0.14,-2.4905,3.3421,0.95,1.1,4.3,3.3421,73.75,-15.118,0.09,3.8122
0.035,,,0.15833,0.031667,0.14,-2.8137,3.0519,0.95,1.1,4.3,3.0519,73.0,-12.359000000000002,0.09,3.0847
0.035,,,0.052778,0.031667,0.14,-2.9536,2.9233,0.95,1.1,4.3,2.9233,72.65,-11.85,0.09,2.9243
0.035,,,0.33333,0.3,0.07,-4.1542,0.75332,1.0,0.7,4.3,0.75332,93.4,-11.55,0.05,3.7956
0.035,,,0.055555999999999994,0.3,0.07,-4.6818,-0.22399000000000002,1.0,0.7,4.3,-0.22399000000000002,73.95,-12.669,0.05,3.2108
0.035,,,0.33333,0.1,0.07,-4.1637,0.2006,1.0,0.7,4.3,0.2006,74.7,-14.106,0.05,4.5188
0.035,,,0.16667,0.1,0.07,-4.7324,-0.33036,1.0,0.7,4.3,-0.33036,72.95,-13.440999999999999,0.05,3.6876
0.035,,,0.055555999999999994,0.1,0.07,-4.7968,-0.39308000000000004,1.0,0.7,4.3,-0.39308000000000004,71.9,-14.735,0.05,3.6773
0.035,,,0.33333,0.033333,0.07,-4.9124,-0.54594,1.0,0.7,4.3,-0.54594,72.1,-13.408,0.05,4.2831
0.035,,,0.16667,0.033333,0.07,-5.0652,-0.68121,1.0,0.7,4.3,-0.68121,71.5,-14.674000000000001,0.05,4.0676
0.035,,,0.055555999999999994,0.033333,0.07,-5.0277,-0.63598,1.0,0.7,4.3,-0.63598,71.25,-15.614,0.05,4.0045
0.035,,,0.33333,0.1,0.1,-3.1712,1.1828,1.0,0.7,4.3,1.1828,74.6,-10.937000000000001,0.07,3.0597
0.035,,,0.055555999999999994,0.1,0.1,-3.8825,0.47486999999999996,1.0,0.7,4.3,0.47486999999999996,71.3,-10.3,0.07,1.9279
0.035,,,0.33333,0.3,0.07,-3.7562,1.2041,1.0,0.8,4.3,1.2041,84.3,-21.72,0.05,4.4541
0.035,,,0.16667,0.3,0.07,-4.6512,0.31668,1.0,0.8,4.3,0.31668,77.8,-11.092,0.05,2.8304
0.035,,,0.055555999999999994,0.3,0.07,-4.6819,0.17362,1.0,0.8,4.3,0.17362,73.35,-14.784,0.05,3.4749
0.035,,,0.33333,0.1,0.07,-4.1976,0.54652,1.0,0.8,4.3,0.54652,73.9,-18.394000000000002,0.05,4.6592
0.035,,,0.16667,0.1,0.07,-4.7563,0.038492,1.0,0.8,4.3,0.038492,72.5,-15.739,0.05,3.8764
0.035,,,0.055555999999999994,0.1,0.07,-4.8561,-0.060476999999999996,1.0,0.8,4.3,-0.060476999999999996,71.55,-16.97,0.05,3.7372
0.035,,,0.33333,0.033333,0.07,-4.8872,-0.13330999999999998,1.0,0.8,4.3,-0.13330999999999998,71.8,-15.537,0.05,4.4453
0.035,,,0.16667,0.033333,0.07,-5.0578,-0.28326999999999997,1.0,0.8,4.3,-0.28326999999999997,71.2,-16.777,0.05,4.0883
0.035,,,0.055555999999999994,0.033333,0.07,-5.0264,-0.24397,1.0,0.8,4.3,-0.24397,70.95,-17.86,0.05,3.9427
0.035,,,0.33333,0.3,0.1,-2.7021,2.2945,1.0,0.8,4.3,2.2945,84.6,-14.193,0.07,4.6444
0.035,,,0.055555999999999994,0.3,0.1,-3.7773,1.0411,1.0,0.8,4.3,1.0411,72.7,-10.45,0.07,1.8907
0.035,,,0.33333,0.1,0.1,-3.0988,1.626,1.0,0.8,4.3,1.626,73.65,-13.763,0.07,4.0705
0.035,,,0.16667,0.1,0.1,-3.7227,1.0378,1.0,0.8,4.3,1.0378,71.9,-11.183,0.07,2.7206
0.035,,,0.055555999999999994,0.1,0.1,-3.8397,0.91609,1.0,0.8,4.3,0.91609,70.9,-11.555,0.07,2.8357
0.035,,,0.33333,0.033333,0.1,-3.4722,1.2617,1.0,0.8,4.3,1.2617,71.9,-11.539000000000001,0.07,2.8348
0.035,,,0.16667,0.033333,0.1,-3.7232,1.0262,1.0,0.8,4.3,1.0262,71.05,-11.025,0.07,2.4367
0.035,,,0.055555999999999994,0.033333,0.1,-3.8013,0.95055,1.0,0.8,4.3,0.95055,70.65,-11.145,0.07,2.4465
0.035,,,0.33333,0.3,0.14,-2.27,2.7865,1.0,0.8,4.3,2.7865,86.55,-10.684000000000001,0.09,3.5087
0.035,,,0.33333,0.1,0.14,-2.5728,2.1399,1.0,0.8,4.3,2.1399,73.8,-10.681,0.09,2.8834
0.035,,,0.33333,0.3,0.07,-4.1757,0.9759700000000001,1.0,0.9,4.3,0.9759700000000001,80.05,-18.051,0.05,3.2083
0.035,,,0.16667,0.3,0.07,-4.4085,0.8809100000000001,1.0,0.9,4.3,0.8809100000000001,76.75,-14.12,0.05,3.7243
0.035,,,0.055555999999999994,0.3,0.07,-4.6159,0.58635,1.0,0.9,4.3,0.58635,72.85,-17.378,0.05,3.5345
0.035,,,0.33333,0.1,0.07,-4.3321,0.73144,1.0,0.9,4.3,0.73144,73.25,-25.433000000000003,0.05,4.4949
0.035,,,0.16667,0.1,0.07,-4.6946,0.44693999999999995,1.0,0.9,4.3,0.44693999999999995,72.1,-18.624000000000002,0.05,3.8767
0.035,,,0.055555999999999994,0.1,0.07,-4.8589,0.28676,1.0,0.9,4.3,0.28676,71.2,-19.776,0.05,3.6756
0.035,,,0.33333,0.033333,0.07,-4.9449,0.15615,1.0,0.9,4.3,0.15615,71.45,-18.125,0.05,4.4828
0.035,,,0.16667,0.033333,0.07,-5.0114,0.1155,1.0,0.9,4.3,0.1155,70.95,-19.320999999999998,0.05,4.0348
0.035,,,0.055555999999999994,0.033333,0.07,-5.0855,0.049030000000000004,1.0,0.9,4.3,0.049030000000000004,70.7,-20.646,0.05,3.8849
0.035,,,0.33333,0.3,0.1,-2.6779,2.4982,1.0,0.9,4.3,2.4982,79.95,-37.872,0.07,3.9685
0.035,,,0.16667,0.3,0.1,-3.5198,1.7369,1.0,0.9,4.3,1.7369,75.95,-10.607999999999999,0.07,2.3276
0.035,,,0.055555999999999994,0.3,0.1,-3.663,1.4995,1.0,0.9,4.3,1.4995,72.2,-11.934000000000001,0.07,2.7939999999999996
0.035,,,0.33333,0.1,0.1,-3.0421,2.0088,1.0,0.9,4.3,2.0088,72.9,-17.480999999999998,0.07,4.2826
0.035,,,0.16667,0.1,0.1,-3.6724,1.4353,1.0,0.9,4.3,1.4353,71.45,-12.822000000000001,0.07,3.3629
0.035,,,0.055555999999999994,0.1,0.1,-3.8255,1.2859,1.0,0.9,4.3,1.2859,70.55,-12.965,0.07,3.2943
0.035,,,0.33333,0.033333,0.1,-3.4315,1.651,1.0,0.9,4.3,1.651,71.45,-13.405999999999999,0.07,3.3928
0.035,,,0.16667,0.033333,0.1,-3.6881,1.4158,1.0,0.9,4.3,1.4158,70.7,-12.404000000000002,0.07,3.0034
0.035,,,0.055555999999999994,0.033333,0.1,-3.7554,1.3551,1.0,0.9,4.3,1.3551,70.35,-12.422,0.07,2.9198
0.035,,,0.33333,0.3,0.14,-1.9702,3.2189,1.0,0.9,4.3,3.2189,80.45,-20.498,0.09,4.6276
0.035,,,0.33333,0.1,0.14,-2.4451,2.5929,1.0,0.9,4.3,2.5929,72.85,-13.232999999999999,0.09,4.1384
0.035,,,0.33333,0.033333,0.14,-2.846,2.2108,1.0,0.9,4.3,2.2108,71.35,-10.512,0.09,2.0556
0.035,,,0.33333,0.3,0.07,-5.4639,-0.097914,1.0,1.0,4.3,-0.097914,77.45,-10.735,0.05,1.3409
0.035,,,0.16667,0.3,0.07,-4.2823,1.3313,1.0,1.0,4.3,1.3313,75.85,-18.534000000000002,0.05,3.9108
0.035,,,0.055555999999999994,0.3,0.07,-4.6462,0.88918,1.0,1.0,4.3,0.88918,72.4,-20.853,0.05,3.542
